"Path","Identity","AccessType","Rights","Inheritance"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Construction Services","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Construction Services","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Construction Services","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Construction Services","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Construction Services","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Termite & Pest Management Inc","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Termite & Pest Management Inc","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Termite & Pest Management Inc","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Termite & Pest Management Inc","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advance Termite & Pest Management Inc","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Communications Inc","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Communications Inc","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Communications Inc","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Communications Inc","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Communications Inc","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Technologies in Electrical & Communications Inc","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Technologies in Electrical & Communications Inc","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Technologies in Electrical & Communications Inc","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Technologies in Electrical & Communications Inc","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Advanced Technologies in Electrical & Communications Inc","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Aegis Environmental Inc","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Aegis Environmental Inc","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Aegis Environmental Inc","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Aegis Environmental Inc","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Aegis Environmental Inc","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Affordable Welding US Inc","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Affordable Welding US Inc","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Affordable Welding US Inc","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Affordable Welding US Inc","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Affordable Welding US Inc","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Algozine Masonry Restoration, Inc","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Algozine Masonry Restoration, Inc","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Algozine Masonry Restoration, Inc","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Algozine Masonry Restoration, Inc","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\Algozine Masonry Restoration, Inc","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Air Heating LLC","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Air Heating LLC","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Air Heating LLC","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Air Heating LLC","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Air Heating LLC","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Glass LLC","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Glass LLC","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Glass LLC","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Glass LLC","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Glass LLC","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Temp Refrigeration Inc","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\18-COIs\1-COI's\All Temp Refrigeration Inc","TONNANDBLANK\impactadmin","Allow","FullControl","True"
